,slack,m0,m1,m2,m3,m4,m5,m6,m7,DE0 onwind,DE1 onwind,DE2 onwind,DE offwind,DE solar,DE ror,DE solar thermal collector,DE central solar thermal collector,DE solar-rooftop,DE load shedding,DE OCGT,DE H2 Electrolysis,DE H2 Fuel Cell,DE Sabatier,DE battery charger,DE battery discharger,DE central heat pump,DE ground heat pump,DE water tanks charger,DE water tanks discharger,DE central water tanks charger,DE central water tanks discharger,DE resistive heater,DE central resistive heater,DE gas boiler,DE central gas boiler,DE central CHP electric,DE central CHP heat,DE BEV charger,DE PHS,DE hydro,DE gas Store,DE H2 Store,DE battery,DE water tank,DE central water tank,DE battery storage,p DE0 onwind,p DE1 onwind,p DE2 onwind,p DE offwind,p DE solar,p DE ror,p DE solar thermal collector,p DE central solar thermal collector,p DE solar-rooftop,p DE load shedding,p0 DE OCGT,p0 DE H2 Electrolysis,p0 DE H2 Fuel Cell,p0 DE Sabatier,p0 DE battery charger,p0 DE battery discharger,p0 DE central heat pump,p0 DE ground heat pump,p0 DE water tanks charger,p0 DE water tanks discharger,p0 DE central water tanks charger,p0 DE central water tanks discharger,p0 DE resistive heater,p0 DE central resistive heater,p0 DE gas boiler,p0 DE central gas boiler,p0 DE central CHP electric,p0 DE central CHP heat,p0 DE BEV charger,p1 DE OCGT,p1 DE H2 Electrolysis,p1 DE H2 Fuel Cell,p1 DE Sabatier,p1 DE battery charger,p1 DE battery discharger,p1 DE central heat pump,p1 DE ground heat pump,p1 DE water tanks charger,p1 DE water tanks discharger,p1 DE central water tanks charger,p1 DE central water tanks discharger,p1 DE resistive heater,p1 DE central resistive heater,p1 DE gas boiler,p1 DE central gas boiler,p1 DE central CHP electric,p1 DE central CHP heat,p1 DE BEV charger,p0 DE PHS,p0 DE hydro,p1 DE PHS,p1 DE hydro,p0 DE gas Store,p0 DE H2 Store,p0 DE battery,p0 DE water tank,p0 DE central water tank,p0 DE battery storage,p1 DE gas Store,p1 DE H2 Store,p1 DE battery,p1 DE water tank,p1 DE central water tank,p1 DE battery storage,Cost [%],Cost [€/a]
465,1.02,-1,-1,1,-1,1,1,1,-1,230.0522835,34067.83984,112630.321,49067.87352,299986.5398,9992.867676,290.3256865,629.4953247,92385.26935,0.528251459,94.01264524,79967.10487,114726.5811,31083.96739,184.2719622,204.7466246,19464.81937,11379.66756,129127.9145,113091.7528,88662.12997,61675.77924,19548.91211,6233.735113,46045.60142,55.78053357,48253.44733,7238.0171,465300,6800,1267.132324,56124474.71,3136087.323,956.7410392,98250.52043,10610578.39,1057500,98003.517,23216313.7,110911704.5,80940892.97,105378243.3,4667115.471,29795.66918,71563.50747,29632614.79,865.238395,24975.26603,96715334.71,25379171.73,51993187.44,202152.5562,181972.122,27668948.34,19804630.53,34361065.96,29830757.07,56125928.45,47048772.98,12074908.35,5002439.25,17348772.25,19152.13096,11677356.89,2125669.264,60169912.18,-9740.35375,-77372267.77,-14719919.6,-31195912.47,-181937.3006,-163774.9098,-69869771.03,-63270996.91,-30924959.36,-26847681.36,-50513335.6,-42343895.69,-10867417.51,-4502195.325,-15613895.02,-17236.91786,-5465003.026,-6632088.105,-54152920.96,-3962920.642,0,2719686.077,610428.4975,-30671287.63,-40429080.69,-69307.07711,-7081394.916,-26862070.53,-28652468.45,30671300.96,40429080.69,69341.89854,5987192.625,23397507.92,28651214.88,1.020024299,88865649036
466,1.02,-1,-1,1,-1,1,1,-1,1,2.850533556,41196.28604,112630.3606,54055.94837,299999.8603,9992.867676,5.945291652,19.43585063,19934.2136,0.009098495,6.815717429,73819.87848,51013.64626,32328.16317,7.450753192,8.278614658,18697.97231,12423.24973,43052.01583,37166.66997,73057.40181,61668.11489,25580.42672,9717.457651,51526.4031,471030.8568,62860.68355,9429.102533,465300,6800,1267.132324,50863492.97,2550080.842,51.67253938,116260.5134,10917228.76,1057500,1224.134714,28914703.28,111975641.8,84847962.86,107452259.4,4749748.034,708.0833022,2248.631749,6713604.749,14.14712324,655.4513018,89438143.05,20674828.5,50875688.59,7003.189194,6303.881588,25773141.75,20943834.88,12558820.29,10199136.7,35160338.15,28133742.69,8643554.042,5253301.388,13067693.59,184.1489516,14850335.21,2606545.803,60168559.78,-255.6260077,-71550514.44,-11991400.53,-30525413.15,-6302.870275,-5673.493429,-64286619.76,-66105880.51,-11302938.26,-9179223.032,-31644304.33,-25320368.42,-7779198.638,-4727971.25,-11760924.23,-165.7340565,-6949956.879,-8132422.906,-54151703.8,-3634144.444,0,2570712.556,617844.2702,-29834326.85,-33969837.96,-3668.835574,-7089725.678,-24371199.77,-27611661.65,29834327.9,33969837.96,3669.846887,5985924.118,20860638.13,27611625.24,1.020000706,88863593597
467,1.02,-1,-1,1,-1,1,1,-1,-1,4.68613474,39077.4464,112630.3607,54055.55054,299999.6995,9992.867676,9.425427507,33.28322884,20389.08125,0.015229146,8.86588485,74364.10923,57178.14165,31526.04928,8.666037905,9.628931005,18948.13762,12395.5629,41924.73272,36188.32448,74362.50824,58824.95598,25498.14698,8311.996144,51199.57477,470382.7902,63263.46727,9489.520091,465300,6800,1267.132324,51187766.94,2720074.162,51.34959987,113213.2369,10995465.32,1057500,2033.204801,27501489.26,112127319.7,84950767.79,107481041,4748015.912,1111.984776,3941.523257,6872168.851,23.40858689,903.5525825,89256111.14,21699740.48,49705156.56,8157.022928,7344.418353,26004947.42,20912442.66,12038698.83,9773913.035,34351990.13,27394645.21,8683859.906,4516879.745,13020336.28,317.7935958,14203066.83,2598472.877,60168643.23,-352.3855072,-71404888.91,-12585849.48,-29823093.93,-7341.320635,-6609.976518,-64829697.45,-65974501.88,-10834828.95,-8796521.732,-30916791.11,-24655180.69,-7815473.916,-4065191.77,-11718302.66,-286.0142362,-6647035.279,-8107235.375,-54151778.91,-3620319.412,0,2560306.783,617897.5266,-29407975.08,-34766686.36,-3701.260633,-6859304.899,-23962219.98,-27526149.71,29407978.49,34766686.36,3704.35835,5798388.984,20440074.08,27526038.19,1.020002162,88863720437
468,1.02,-1,-1,1,-1,1,-1,1,1,151.1580155,53557.10631,112630.3442,54021.79754,299989.1812,9992.867676,276.883743,752.4338028,17058.51801,0.507601717,104.3658448,74355.95393,47138.50029,32223.65883,280.3594303,311.5104781,14776.85406,11621.9093,107917.2749,91207.20603,98708.89832,60652.80474,309999.2144,56661.17893,47424.39222,83.5393325,52355.08959,7853.263438,465300,6800,1267.132324,50460502.61,2792834.555,1850.481743,113042.4813,12808766.79,1057500,65075.6414,37949585.86,112648096,90665991.85,106906980.7,4715046.033,32007.90074,87230.08271,5220084.793,712.2678757,23417.35968,85944105.41,19598688.18,49156792,271298.8565,244243.5802,21440432.92,20142717.73,25732695.94,22029863.63,47098736.43,38401334,13451513.22,21440303,13304468.62,11213.26649,13941329.47,2213725.314,60171503.7,-9132.770274,-68755284.33,-11367239.15,-29494075.2,-244168.9708,-219819.2221,-53549544.91,-64064037.96,-23159426.35,-19826877.27,-42388862.79,-34561200.6,-12106361.9,-19296272.7,-11974021.76,-10091.93984,-6524542.191,-6906822.981,-54154353.33,-3558193.804,0,2447684.585,617538.5423,-28707262.61,-32790335.2,-124681.766,-7132936.709,-28640557.06,-27280868.52,28707341.43,32790335.2,124756.3753,6003373.995,24653028.27,27278182.58,1.020052063,88868067886
469,1.02,-1,-1,1,-1,1,-1,1,-1,7.494879058,50477.52917,112630.3602,54054.65654,299999.4997,9992.867676,14.26458927,39.38336684,18193.52641,0.024870153,5.937281918,73896.99568,57983.67646,31379.01168,10.81052249,12.01169166,14820.28273,11603.89905,40040.86502,33424.12186,95836.34019,60573.64822,326215.3648,52564.62445,47537.67429,4.212528824,52350.31135,7852.546703,465300,6800,1267.132324,50267208.34,2936422.463,57.57768712,108123.209,14010114.27,1057500,3213.780315,35859072.35,112750999,85706377.89,107444927.9,4754148.91,1651.741093,4489.395476,6069415.891,36.11967662,1317.29466,85272184.42,21148295.42,47069461.63,10321.78442,9293.23128,22040054.46,19799221.21,12755541.8,10465370.79,37944695.82,29771354.12,12007825.68,18131236.74,13407761.6,636.6217427,12616240.79,2215724.449,60168664.34,-513.7449172,-68217747.53,-12266011.35,-28241676.98,-9289.605977,-8363.908152,-55223805.39,-62728266.19,-11479987.62,-9418833.712,-34150226.23,-26794218.71,-10807043.12,-16318113.06,-12066985.44,-572.9595685,-5904400.688,-6913060.282,-54151797.9,-3507055.743,0,2480960.831,617730.5186,-28007206.62,-33796105.7,-4083.422622,-6801362.117,-27695731.78,-27457867,28007210.4,33796105.7,4087.047925,5786745.287,23316859.66,27457736.49,1.02000253,88863752511
470,1.02,-1,-1,1,-1,1,-1,-1,1,7.684684007,46963.70252,112630.3608,54054.75717,299999.4078,9992.867676,15.23701329,46.64593388,16309.46161,0.02751785,15.88766335,74394.92452,50404.13945,32872.6222,18.07432947,20.0825883,16186.60447,12102.62299,42833.0685,36973.6289,80971.83669,62023.38474,36327.54101,30583.98904,52518.09647,456380.6578,61047.52241,9157.128362,465300,6800,1267.132324,50500889.76,2542826.567,119.2260857,115693.1943,12139451.55,1057500,3379.68927,33456025.4,112775483.6,84366262.71,107564305.1,4778354.456,1818.802307,5431.808007,5523928,41.81118843,1865.657208,87181875.35,20112012.54,49633502.33,17084.33546,15381.45977,23404172.25,20499258.34,11293486.9,9113305.222,34324968.4,26953722.55,10126973.53,12203133.16,12765984.47,567.7864926,14472738.67,2538950.934,60168741.64,-727.606311,-69745500.28,-11664967.27,-29780101.4,-15375.90191,-13843.31379,-58465970.45,-64753361.4,-10164138.21,-8201974.7,-30892471.56,-24258350.3,-9114276.181,-10982819.84,-11489386.02,-511.0078434,-6773241.7,-7921526.914,-54151867.47,-3528732.416,0,2521217.158,618015.4166,-29232749.54,-32954656.88,-8103.906588,-6997868.31,-25482758.42,-27648344.81,29232755.66,32954656.88,8109.464445,5947035.326,21544009.41,27648144.73,1.020003878,88863869998
471,1.02,-1,-1,1,-1,1,-1,-1,-1,6.567102617,43588.27893,112630.3609,54055.10991,299999.5336,9992.867676,12.54443308,42.35307365,21339.94231,0.021852383,11.7433632,74748.01318,56856.57177,32274.54596,11.69976889,12.99974321,16172.10491,12048.94701,41133.05286,35504.17289,82522.04188,58059.44223,35437.49042,32390.68814,52302.44895,454631.9403,60211.04404,9031.656606,465300,6800,1267.132324,50898381.53,2679319.831,67.31481038,111078.5333,12434817.1,1057500,2884.208943,30905616.05,112661376.9,85324159.39,107489093.3,4757127.787,1491.977251,4997.420554,7225873.059,33.49836057,1384.576586,86944441.16,21251669.15,48303896.94,10955.68299,9865.13102,23494556.69,20473596.55,12187975.55,9936766.257,35241227.25,27689903.56,10205435.81,12414584.56,12918036.64,431.646537,13588155.18,2474335.676,60168719.98,-539.9848687,-69555552.93,-12325968.11,-28982338.16,-9860.114692,-8878.617918,-58731494.8,-64699573.21,-10969177.99,-8943089.631,-31717104.52,-24920913.21,-9184892.231,-11173126.1,-11626232.98,-388.4818833,-6359256.623,-7719927.31,-54151847.98,-3550425.014,0,2513716.805,617953.3674,-28715756.85,-33875590.46,-4848.829622,-6913470.801,-25583520.7,-27608444.19,28715762.41,33875590.46,4853.84595,5881059.067,21556319.74,27608263.6,1.0200035,88863837076
472,1.02,-1,-1,1,-1,-1,1,1,1,180.8406053,40122.48287,112630.3376,42746.70933,299994.8148,9992.867676,217.6808074,400.23094,124494.3545,1.12230313,71.29104848,85273.79685,40936.56761,33412.20046,338.9538374,376.6153749,21725.98192,12045.42933,128459.9642,109211.0573,97466.02634,78686.12816,16679.31427,299.1461768,46181.02629,37.12887926,50002.45708,7500.368563,465300,6800,1267.132324,56718866.53,2854613.601,2671.547057,132093.9181,10629064.78,1057500,78329.89052,27246584.74,110072137.7,69941374.95,104342251.3,4660408.47,19912.48896,41710.69947,40806771.57,521.070418,22345.46439,102522756.4,22317358.06,59700885.03,353865.2535,318493.1823,29638018.47,20726784.3,40783358.62,35128942.46,67538539.15,57408213.58,10637752.93,301523.8636,17254496.62,13246.04279,16158063.72,2372354.743,60169097.49,-8714.731113,-82018205.15,-12944067.67,-35820531.02,-318478.7282,-286643.8641,-75454397.22,-66312126.2,-36705022.76,-31616048.22,-60784685.24,-51667392.22,-9573977.634,-271371.4772,-15529046.96,-11921.43851,-7561973.821,-7401746.798,-54152187.74,-4097247.156,0,2814528.526,613543.8535,-33219347.19,-40873615.86,-187886.2021,-9208719.588,-28954604.14,-28978759.23,33219322.77,40873615.86,187900.6562,7632639.291,25578132.48,28978238.88,1.020010086,88864410835
473,1.02,-1,-1,1,-1,-1,1,1,-1,135.427803,29195.50868,112630.339,49135.56328,299993.5347,9992.867676,139.8653134,250.449378,90550.3486,0.302907254,56.7105503,78776.73414,117149.1546,30273.08771,91.55545381,101.728282,21268.13407,12085.21843,134973.7214,118780.0765,93183.82501,61147.30965,17688.13332,369.2433717,46090.17431,23.89239432,49310.18495,7396.527742,465300,6800,1267.132324,55257894.24,3129219.892,471.7308781,96460.39426,10707910.36,1057500,56662.42946,19709853.74,110769028.4,80973919.86,105142019,4657116.752,13547.68484,26427.56951,29001997.24,453.0097314,15443.37575,96402079.64,25865680.93,51256010.26,104794.6721,94325.67179,29425209.12,20609684.64,36079163.58,31401927.76,58551202.2,49254284.98,10290496.79,378908.5697,16755716.97,9194.989725,11823504.34,2149737.544,60168938,-6022.916541,-77121663.71,-15002094.94,-30753606.16,-94315.20488,-84893.10461,-74449283.71,-65729851.96,-32471247.22,-28261734.99,-52696081.98,-44328856.48,-9261447.11,-341017.7128,-15080145.28,-8275.490752,-5533400.033,-6707181.136,-54152044.2,-3953535.048,0,2714075.664,612474.6071,-30273816.34,-40556605.97,-35455.61326,-6956029.841,-27621990.2,-28480241.43,30273807.4,40556605.97,35466.08017,5886710.384,24180193.19,28479864.62,1.020007304,88864168437
474,1.02,-1,-1,1,-1,-1,1,-1,1,2.812628879,39453.24155,112630.3608,54055.43746,299999.9203,9992.867676,6.214880988,20.23015359,21963.08678,0.007870245,8.129126475,73773.13743,51127.05433,32248.8162,8.198038871,9.108932079,19274.63116,12513.03898,43080.19932,37190.85462,74405.8926,61566.51695,25249.20855,8227.818759,51322.82368,469922.3555,61845.24118,9276.786177,465300,6800,1267.132324,50875118.03,2553285.952,57.66355502,116337.4711,10408117.21,1057500,1240.793462,27674199.65,111937660.1,84804855.91,107442795.8,4758604.377,703.3763804,2269.194904,7464338.912,11.63529149,770.830026,89586138.18,20823431.2,50845482.66,7467.28844,6721.824199,26184201.56,21023126.46,13004515,10583245.78,36383958.41,29426990.21,8405508.298,4335960.737,13138382.96,174.0508567,14791491.91,2576471.211,60168569.91,-300.6237101,-71668910.54,-12077590.09,-30507289.6,-6720.559596,-6049.641779,-65265755.31,-66356514.53,-11704063.5,-9524921.2,-32745562.57,-26484291.19,-7564957.469,-3902364.663,-11824544.67,-156.645771,-6922418.215,-8038590.177,-54151712.92,-3633460.679,0,2565846.875,617867.8059,-29831825.29,-34087458.96,-4025.239736,-7121006.859,-24432543.98,-27638377.48,29831826.66,34087458.96,4026.504339,6000189.135,21113971.62,27638331.96,1.020000882,88863608995
475,1.02,-1,-1,1,-1,-1,1,-1,-1,4.351973019,37667.42044,112630.3606,54055.66644,299999.7617,9992.867676,8.356039357,26.96858515,21486.49396,0.013972421,10.88558678,74415.20397,57316.45907,31544.95651,7.962478455,8.847198283,19505.3207,12514.5975,41674.88777,35972.54687,77287.57622,61846.22422,24988.50442,7063.326402,50926.65565,469932.3247,61966.31714,9294.947571,465300,6800,1267.132324,51208028.41,2709661.529,47.24146884,112537.8347,10492695.65,1057500,1887.469755,26364579.4,111942426.7,85731536.22,107387652.4,4735199.281,987.6052943,3145.243436,7189689.52,22.04559622,1057.669306,89390905.04,21813361.03,49699370.16,7453.865637,6711.205883,26401072.3,21044985.34,13606421.78,11170222.15,36407539.48,29446276.19,8440864.541,3789481.155,13117498.29,281.0202501,14138438.19,2562349.903,60168628.4,-412.4910295,-71512724.03,-12651749.4,-29819622.1,-6708.479073,-6040.085295,-65806955.75,-66416903.4,-12245779.6,-10053199.93,-32766785.53,-26501648.57,-7596778.087,-3410533.039,-11805748.46,-252.9182251,-6616789.072,-7994531.698,-54151765.56,-3626400.314,0,2553433.761,617882.1905,-29404137.07,-34839122.06,-3410.884088,-6948758.711,-24209725.49,-27496451,29404140.05,34839122.06,3413.610898,5873201.26,20889216.15,27496352.83,1.020001903,88863697888
476,1.02,-1,-1,1,-1,-1,-1,1,1,201.0709921,50006.75076,112630.3568,53947.83875,299987.8665,9992.867676,387.4999591,1128.704348,18232.18466,0.59989891,155.4930098,74471.12297,47449.22273,31873.05813,416.1104627,462.3449585,15901.85404,11862.93697,101904.2681,85843.60202,99078.29109,59599.78027,313669.489,52545.22672,47491.3001,136.4344113,52277.4202,7841.613029,465300,6800,1267.132324,50407888.77,2856835.537,2692.311472,113622.0056,11790561.2,1057500,90253.68517,35362105.06,112602767,90497738.57,106865950.9,4731352.368,43491.67186,134559.1843,5789327.248,714.5639563,33525.26112,86585409.07,20006238.78,49262388.94,377927.6182,340249.3185,22622678.21,20388825.21,25710742.9,21997822.72,48861006.44,40291136.59,12672822.08,18148329.1,13277662.37,14576.00784,13985975.12,2245820.573,60173097.81,-13074.85184,-69268327.26,-11603618.49,-29557433.37,-340134.8564,-306224.3867,-56424883.59,-64786279.02,-23139668.61,-19798040.45,-43974905.79,-36262022.93,-11405539.87,-16333496.19,-11949896.13,-13118.40706,-6545436.358,-7006960.187,-54155788.03,-3631144.713,0,2513714.611,619825.2784,-28781003.8,-33359611.83,-186532.8827,-7185813.304,-28266381.53,-27298612.13,28781129.77,33359611.83,186647.3449,6043967.418,24582612.33,27294491.49,1.020079872,88870490682
477,1.02,-1,-1,1,-1,-1,-1,1,-1,57.86574643,48173.81045,112630.3519,54044.15229,299996.6976,9992.867676,102.970822,255.2729905,18004.92177,0.179289181,47.14403146,73654.63087,57960.36395,30902.85166,83.57319019,92.85910022,15953.18768,11818.82984,109783.5892,93763.49091,96864.55771,59405.27723,327441.6089,49850.35327,47083.05593,29.43185695,52680.30691,7902.046036,465300,6800,1267.132324,50129885.86,2959504.438,459.3308121,110527.7436,12673486.29,1057500,24561.77477,33985741.76,112540770.1,90569146.2,106854538.6,4710179.372,11819.29996,28234.19905,5547487.645,260.7941369,10462.90312,85770630.55,21546321.82,47070229.65,80894.65887,72823.11033,22857954.86,20392981.89,25884827.09,22197705.53,46621200.82,37998854.55,12616319.71,17412957.16,13311808.01,3667.083053,12688983.03,2227234.371,60169236.02,-4080.532219,-68616504.44,-12496866.65,-28242137.79,-72805.19298,-65540.7993,-57080204.84,-64827675.28,-23296344.38,-19977934.97,-41959080.73,-34198969.1,-11354687.74,-15671661.44,-11980627.21,-3300.374748,-5938444.056,-6948971.237,-54152312.42,-3622803.208,0,2500854.746,616494.432,-28004577.89,-34101569.06,-33435.92607,-7106196.148,-28244452.98,-27303466.8,28004595.49,34101569.06,33453.84342,6007557.291,24284226.8,27302821.77,1.020012503,88864621376
478,1.02,-1,-1,1,-1,-1,-1,-1,1,2.319367943,45560.67974,112630.3609,54055.54287,299999.9048,9992.867676,4.957079451,15.45318086,16145.4112,0.006244691,6.529399513,74194.64088,50466.44856,32662.06989,6.114726912,6.794141014,17014.8005,12204.54776,43027.21122,37142.06854,78604.08888,61822.91028,35522.90132,24681.77564,52217.5585,465080.4862,61473.81585,9221.072378,465300,6800,1267.132324,50489341.55,2547665.254,40.78307524,116182.2519,11271726.62,1057500,1029.434308,32125646.45,112365685.4,85603145.77,107396374.8,4752510.611,557.0006596,1708.966598,5384504.605,8.472169165,710.7632332,87734682.58,20237996.1,49949753.82,5587.463312,5030.187898,24213332.44,20726553.06,13793104.24,11312625.1,36844984.09,29492115.28,9822017.578,10184789.75,12789440.17,146.4349375,14617304.44,2562252.13,60168578.16,-277.197661,-70187746.06,-11738037.74,-29969852.29,-5028.716981,-4527.169108,-60449179.25,-65528008.71,-12413793.81,-10181362.59,-33160485.68,-26542903.75,-8839815.82,-9166310.775,-11510496.16,-131.7914437,-6840898.477,-7994226.646,-54151720.34,-3562735.91,0,2517105.114,617895.8196,-29406093.52,-33230194.39,-2917.530858,-7135723.769,-25317451.35,-27447463.99,29406095.17,33230194.39,2919.001775,6034555.059,21649080.96,27447411.04,1.020001026,88863621538
479,1.02,-1,-1,1,-1,-1,-1,-1,-1,6.088530723,42837.85278,112630.361,54055.28271,299999.569,9992.867676,11.5634761,38.7428256,20392.14763,0.020542054,13.55093404,74422.51522,56724.35523,32034.60347,11.16906473,12.41007193,16804.42957,12149.34926,41089.18561,35467.12526,81261.68675,56885.42042,34516.18534,28499.01968,52049.32255,461166.2199,60718.06642,9107.709964,465300,6800,1267.132324,50800222.97,2693065.676,65.20310714,110958.0685,11701442.78,1057500,2667.217208,30258871.07,112470708.4,85438686.92,107449707.4,4750928.01,1377.686671,4552.004368,6851037.232,31.17489331,1533.773374,87231856.42,21283236.77,48502262.04,10536.18698,9487.778144,24051782.25,20606805.16,12648424.58,10349523.2,35558965.41,28211775.16,9881732.937,10682233.04,12892879.31,390.4463676,13711505.62,2495053.892,60168727.72,-598.1716159,-69785485.14,-12344277.33,-29101357.23,-9482.56828,-8539.00033,-60074514.37,-65102638.67,-11383582.12,-9314570.879,-32003068.87,-25390597.64,-8893559.644,-9614009.732,-11603591.38,-351.4017309,-6416984.63,-7784568.142,-54151854.95,-3552355.452,0,2504793.057,617983.3143,-28813292.9,-33950842.91,-4730.38823,-6902754.421,-25259176.97,-27585551.19,28813298.72,33950842.91,4735.598094,5868695.499,21467883.26,27585363.63,1.020003635,88863848842
480,1.02,-1,-1,-1,1,1,1,1,1,56.70806369,65817.19334,112630.3545,33949.88414,299999.1209,9992.867676,83.66990812,203.4605445,112464.5192,0.149351852,29.60367689,82155.53903,38236.24096,34079.77592,8598.960571,9554.400635,19013.37381,11769.61548,112953.469,96199.67912,88670.10076,60371.85312,19702.81101,8040.969317,44962.779,16.39481949,58101.25747,8715.18862,465300,6800,1267.132324,56342774.81,2824903.509,62696.93436,116341.1009,10191753.95,1057500,24474.87376,45528796.62,110345505.4,55242224.12,105425610.3,4675627.637,9044.739393,23499.20702,37354042.28,231.3714248,7209.090183,99009966.33,19712331.14,59495660.05,6868452.675,6181614.315,26314639.21,20506583.2,33691374.45,29058792.59,54862708.54,46112134.92,11128548.19,6032112.177,15976073.44,4003.591626,16932762.79,2777352.07,60168795.62,-2811.545171,-79207973.06,-11433152.06,-35697396.03,-6181607.408,-5563452.883,-66550141.6,-65402651.24,-30322237.01,-26152913.33,-49376437.69,-41500921.43,-10015693.37,-5428900.959,-14378466.1,-3603.232464,-7924532.985,-8665338.458,-54151916.06,-3746753.793,0,2568622.117,616738.4702,-33823468.82,-38198054.51,-5160059.149,-7731153.022,-26316338.85,-29309293.25,33823473.77,38198054.51,5160066.056,6467708.608,23052036.09,29309044.58,1.02000482,88863952040
481,1.02,-1,-1,-1,1,1,1,1,-1,100.2480187,65354.07797,112630.3502,33139.2239,299997.9346,9992.867676,149.2410147,373.5925533,115111.1691,0.268991477,47.06785661,89169.22132,73930.19902,33357.93317,320.0272313,355.5858126,19023.05791,11896.06456,119831.7473,101866.8869,88023.23768,61994.72055,19274.80842,5934.723209,43312.68922,26.59581154,58769.55634,8815.433452,465300,6800,1267.132324,56534229.8,3218452.056,1338.493465,101311.0807,10394255.79,1057500,43830.8289,45256978.82,110286903.4,53838782.86,105519887.4,4684928.044,16099.29758,43963.49044,38065174.33,417.3994076,11829.02997,104347801.5,27986586.47,55491693.66,259544.7824,233605.1387,26803601.41,20665356.85,33250450.33,28798868.46,53579365.33,44888027.85,10778041.39,4572493.223,15623410.31,6719.144488,14932043.51,2721025.664,60169112.7,-4613.321687,-83478241.19,-16232220.15,-33295016.2,-233590.3042,-210244.6248,-67835301.62,-65821833.83,-29925405.29,-25918981.62,-48221428.8,-40399225.07,-9700237.248,-4115243.901,-14061069.28,-6047.230039,-6988196.36,-8489600.071,-54152201.43,-3977903.4,0,2757923.452,614602.6477,-32793648.76,-44905234.28,-102779.9936,-7300444.781,-25463200.7,-29221085.83,32793660.21,44905234.28,102794.8281,6173907.948,22129799.75,29220551.79,1.020010352,88864433958
482,1.02,-1,-1,-1,1,1,1,-1,1,4.623882069,41188.94991,112630.3608,54056.35581,299999.9155,9992.867676,9.508339751,35.42285223,19940.95432,0.014540969,8.950494316,73810.13571,50962.24246,32329.55537,21.47087117,23.85652353,18700.81592,12425.14946,43049.50753,37163.45988,72493.36932,61656.50188,25572.07202,9717.547365,51521.39637,470846.1493,62863.82675,9429.574012,465300,6800,1267.132324,50876518.63,2549233.169,143.2972607,116258.9951,10904820.98,1057500,2042.953679,29013976.02,112157314.4,84503277.81,107466417.7,4757779.903,1135.961284,4231.339062,6727772.458,21.52741565,884.4142478,89415916.48,20648112.71,50884627.51,19124.70312,17214.91553,25753433.49,20925189.43,12263126.54,9942075.519,34926041.36,27936735.49,8657514.171,5266302.706,13065712.55,253.6047659,14856972.54,2606956.439,60168626.63,-344.9215566,-71532733.18,-11975905.37,-30530776.51,-17212.23281,-15493.42398,-64214669.27,-66030412.18,-11036813.88,-8947867.967,-31433437.23,-25143061.94,-7791762.754,-4739672.435,-11759141.29,-228.2442893,-6953063.148,-8133704.091,-54151763.97,-3619103.724,0,2563395.077,617910.7664,-29849651.92,-33907428.44,-10111.52236,-7045993.416,-24338222.88,-27606669.28,29849654.95,33907428.44,10114.20509,5951255.049,20841521.15,27606572.7,1.020001872,88863695208
483,1.02,-1,-1,-1,1,1,1,-1,-1,3.344337261,39072.07471,112630.3607,54056.36744,299999.9337,9992.867676,6.619224199,24.70741105,20380.10317,0.010369226,6.777902219,74369.86552,57177.62099,31528.3539,8.814725379,9.794139309,18950.17713,12394.60973,41961.55493,36220.93979,73681.70924,58772.43405,25482.08586,8302.228102,51207.36247,470483.5015,63263.36727,9489.505091,465300,6800,1267.132324,51201169.05,2720183.018,49.77995039,113307.5141,10998213.17,1057500,1473.23406,27504082.38,112200386.6,84753116.56,107474068.2,4758139.784,785.3976993,2950.347704,6914437.679,15.82318336,657.7829368,89228306.94,21674329.41,49708320.34,7691.312661,6923.781839,26006737.69,20911543.19,11838403.23,9595912.089,34289093.77,27347491.56,8639453.869,4507361.286,13023779.97,203.5516255,14202003.38,2598349.301,60168583.34,-256.5353454,-71382645.55,-12571111.06,-29824992.2,-6922.181395,-6231.403655,-64819225.16,-65971528.7,-10654562.91,-8636320.88,-30860184.39,-24612742.4,-7775508.482,-4056625.158,-11721401.97,-183.196463,-6646537.584,-8106849.818,-54151725.01,-3604276.126,0,2555613.921,617867.4065,-29418006.38,-34752588.79,-3572.444761,-6835750.878,-23942016.4,-27483685.05,29418008.16,34752588.79,3574.045205,5777100.062,20429323.56,27483627.44,1.020001117,88863629412
